Tavg,Tmed,Tmax,Tmin,Load
63,63,74,53,1313738
61,63,72,52,1462379
60,61,71,50,1461861
59,59,70,49,1399930
59,59,71,49,1304414
58,59,71,48,1174646
57,58,70,46,1039665
54,54,69,45,953731
53,53,68,43,926882
52,51,68,43,929260
52,50,64,42,951676
51,50,63,41,1012804
50,50,64,40,1184058
50,49,63,40,1441430
51,50,63,42,1495658
54,53,66,46,1421396
57,56,68,50,1343376
60,60,69,54,1267474
62,63,70,56,1204385
64,64,75,59,1159902
66,65,78,61,1121119
66,65,80,61,1093699
65,64,80,61,1102845
64,63,81,58,1150539
60,60,75,52,1301662
58,59,68,50,1492369
57,57,67,48,1510037
56,56,67,47,1471953
55,56,67,45,1405963
53,54,66,42,1300261
51,52,66,39,1185268
48,49,66,37,1116945
47,48,64,36,1110814
45,46,62,33,1143076
43,43,60,31,1197885
42,43,56,31,1292279
41,41,54,30,1483102
40,39,52,29,1725410
42,41,53,32,1856940
47,46,57,42,1789327
52,52,59,49,1640673
55,55,62,52,1503186
58,57,64,54,1385595
60,60,66,56,1295384
61,61,68,56,1225558
62,62,69,56,1187180
62,62,70,55,1186740
60,60,69,54,1231257
56,56,65,50,1392449
54,54,62,46,1583710
52,52,62,45,1610900
52,52,63,45,1598057
52,52,64,45,1543312
52,53,64,45,1448288
52,53,66,45,1320920
52,52,67,45,1206351
53,54,67,45,1141222
53,54,68,47,1104818
54,54,68,46,1089450
54,55,68,45,1099867
55,55,68,45,1149054
55,55,68,45,1234998
58,57,70,44,1363099
64,64,72,43,1445266
70,70,78,49,1460327
72,74,78,53,1470524
73,76,79,57,1461762
75,77,80,60,1408589
75,77,82,62,1340173
75,77,81,63,1283547
74,76,80,64,1226882
72,73,76,64,1162776
69,70,72,63,1145941
67,68,71,61,1227865
65,66,71,59,1210936
64,65,69,58,1170274
63,63,68,57,1100564
62,63,67,56,1002282
61,63,67,55,876741
60,61,66,54,798446
59,60,65,54,727909
59,60,65,53,712818
57,59,65,49,734025
57,57,66,48,761555
56,56,66,46,824264
54,55,65,44,921550
56,56,68,47,1018968
61,60,72,49,1113123
66,65,77,56,1155890
69,68,79,62,1172296
72,72,82,66,1175407
74,74,84,68,1187507
75,76,83,68,1194558
75,75,83,66,1203650
74,75,81,66,1215585
72,73,82,62,1212636
65,65,76,55,1251499
62,62,73,53,1341962
60,60,71,48,1291065
59,58,71,49,1221512
58,57,69,50,1150113
57,56,68,50,1057814
56,55,68,48,959356
55,54,65,48,877068
54,54,63,47,837501
54,54,63,47,825606
53,54,63,47,830284
53,54,63,46,858289
53,54,68,46,915603
53,53,68,45,1011987
55,56,70,48,1143062
63,65,74,53,1238418
68,70,76,55,1248011
71,74,78,59,1218961
73,75,79,65,1196577
74,75,80,68,1190046
75,76,81,68,1194082
74,75,81,67,1199904
74,75,81,65,1204229
71,73,79,64,1196494
67,67,75,62,1255483
65,64,72,61,1342996
64,65,71,60,1308354
64,64,70,60,1243805
63,63,72,60,1161659
63,63,72,59,1057278
61,61,71,53,939637
61,61,71,57,844390
61,61,71,57,784232
61,61,70,57,756447
61,61,70,56,752734
61,60,70,57,758926
61,61,72,54,793586
61,61,72,57,856421
62,62,73,57,928532
66,66,75,59,1039314
71,72,78,64,1112601
74,75,79,69,1149633
75,76,80,68,1201275
76,77,81,64,1248861
76,77,82,66,1272023
76,77,81,64,1275909
75,77,79,68,1296672
74,75,79,68,1324536
72,73,77,64,1406022
70,71,76,64,1545332
70,70,75,64,1496043
69,70,74,64,1408341
69,70,73,64,1272092
69,70,74,65,1103081
68,69,73,62,950385
68,68,73,62,830847
67,68,73,63,770634
67,67,72,61,743270
66,67,73,61,736639
66,68,72,58,761909
67,68,72,62,876004
68,68,73,63,1080204
68,69,74,63,1135299
70,70,78,63,1142043
71,72,79,64,1166668
73,73,82,65,1197381
73,73,83,64,1208717
73,73,84,64,1222414
73,73,83,64,1207069
73,74,83,65,1203756
72,73,82,65,1222069
72,72,81,65,1274287
71,71,78,64,1399140
71,70,79,65,1527271
70,70,78,66,1509690
70,70,77,66,1426448
70,71,77,67,1306931
70,70,74,68,1150886
70,70,74,68,995108
70,71,74,69,868803
70,71,74,69,804287
70,70,73,69,773655
70,70,73,68,760947
69,70,73,57,779739
69,70,73,57,887887
68,70,73,57,1086959
68,70,73,57,1158694
69,70,74,61,1151913
69,71,74,59,1166256
69,72,75,60,1187440
70,72,77,59,1196203
71,72,80,58,1210834
72,73,81,59,1221351
72,74,80,60,1232874
72,75,81,60,1247551
71,73,81,60,1281515
69,72,78,58,1395307
66,70,74,54,1567895
65,68,73,50,1550786
64,68,72,50,1458485
63,66,70,49,1326606
62,64,70,48,1163809
61,64,69,47,990217
60,64,69,46,862048
59,64,70,44,801936
58,61,70,44,780736
56,58,72,41,782528
55,56,67,41,824482
53,54,67,38,976059
51,52,67,35,1233393
52,52,67,38,1303801
54,55,66,43,1257452
57,57,69,46,1215359
59,60,71,50,1180276
61,62,72,53,1147163
64,65,74,55,1116224
65,65,74,57,1094600
66,65,74,60,1087495
65,64,74,59,1101702
63,63,72,57,1156634
57,57,69,49,1326098
54,54,66,44,1562399
52,52,65,44,1602833
51,51,65,42,1591208
50,49,63,41,1526557
49,48,62,39,1396750
48,46,61,36,1259333
46,45,59,36,1173425
45,45,56,34,1161324
44,45,54,34,1185265
43,43,53,32,1233299
43,43,53,34,1329294
42,42,54,32,1551942
42,41,54,31,1860832
44,43,55,33,1918173
49,48,59,41,1742533
55,55,62,48,1541424
58,59,66,54,1390450
61,61,67,57,1279866
63,63,68,60,1196840
65,65,70,62,1134019
65,66,72,63,1098350
65,64,73,63,1105178
63,63,73,58,1165068
57,57,69,50,1361905
53,52,64,45,1628527
51,52,62,42,1696255
50,50,60,39,1703022
49,50,59,39,1645426
49,50,58,40,1515045
48,48,57,39,1377937
48,49,55,41,1289141
47,48,54,39,1271095
46,46,53,39,1280656
45,46,53,36,1313744
45,45,53,36,1396294
45,45,55,38,1589961
44,45,55,37,1860620
46,45,55,37,1901522
49,48,61,42,1741513
54,53,66,46,1564128
57,57,68,50,1411314
60,60,70,54,1290962
62,62,72,55,1205590
64,64,73,57,1143409
64,64,74,57,1106294
64,64,73,57,1106900
62,61,71,54,1160024
54,55,66,45,1347530
50,50,64,39,1576094
48,47,63,37,1630006
46,45,59,37,1662914
45,45,59,35,1665225
44,44,58,33,1623507
44,44,56,33,1549143
42,43,56,32,1500019
42,44,55,31,1494049
41,43,54,31,1516849
41,42,53,31,1558077
41,42,52,29,1628754
41,39,57,31,1745662
41,41,57,31,1895215
44,45,58,32,2052479
51,52,61,44,2004242
57,59,65,49,1764022
62,64,70,54,1526745
65,66,72,59,1347930
67,67,73,60,1246335
68,70,75,61,1174345
69,70,76,62,1139088
68,70,75,62,1139153
67,68,74,61,1170026
62,63,71,56,1284431
59,60,67,52,1416448
57,58,65,49,1405635
56,57,66,47,1386196
55,56,66,46,1342917
55,56,67,45,1269677
54,56,67,43,1173483
54,54,66,42,1099310
54,54,66,43,1061183
53,53,66,43,1053442
53,52,65,45,1064775
53,52,68,43,1099166
52,51,68,44,1165488
52,51,68,43,1274291
54,54,70,45,1412528
61,62,70,47,1461478
66,67,75,53,1375375
70,72,75,58,1266300
72,73,77,62,1204406
74,75,79,65,1191267
74,75,79,67,1186107
75,75,81,69,1187650
74,75,81,70,1192973
72,73,75,68,1219960
66,67,74,61,1317790
63,64,72,55,1487815
61,63,70,53,1469971
60,61,67,52,1408852
59,60,67,51,1288076
59,60,68,49,1129279
59,61,68,50,970655
58,60,68,52,866225
58,59,68,51,823292
58,59,67,48,816040
58,59,67,50,827555
59,60,68,53,873064
59,60,68,49,1014591
59,60,67,46,1245780
61,61,70,52,1285473
64,64,71,55,1220657
68,68,74,61,1164423
72,73,79,65,1134701
74,74,82,67,1124097
75,75,83,69,1128914
75,76,82,63,1132479
75,78,82,64,1136267
74,76,81,64,1153495
72,74,79,64,1205682
70,72,75,63,1360779
68,71,74,57,1547349
67,70,73,54,1532330
67,68,73,52,1450138
65,66,73,52,1320163
64,65,72,50,1137361
63,65,70,46,963149
61,65,70,43,842500
61,65,70,43,788967
59,64,70,41,768306
58,63,69,39,772147
57,63,69,37,813486
55,61,69,37,965433
54,57,69,36,1225793
53,55,69,36,1307344
54,56,71,37,1288224
56,57,72,43,1264323
59,59,74,49,1223517
61,61,75,50,1184584
63,63,77,55,1156321
64,63,79,55,1122107
64,63,80,57,1102738
64,63,81,57,1115117
62,61,81,55,1186250
58,57,78,46,1398139
56,55,74,42,1662120
55,55,72,39,1715653
54,54,71,38,1700723
53,52,70,39,1622924
53,53,70,40,1470136
53,52,69,38,1315372
53,53,69,38,1211702
53,53,69,39,1173908
54,54,69,39,1167898
54,55,70,39,1174515
54,56,70,39,1225614
54,55,71,41,1382126
55,56,71,39,1611078
56,58,71,43,1613344
57,59,72,44,1499345
60,63,73,45,1412362
63,66,79,47,1349990
64,67,79,51,1308470
65,67,78,53,1275793
65,67,77,53,1240512
65,66,78,54,1222613
65,66,79,53,1249436
64,66,79,52,1340786
63,64,76,50,1536708
62,63,72,50,1668786
62,63,72,50,1647700
62,63,72,51,1578695
62,63,73,52,1454201
62,63,72,52,1266370
61,62,70,45,1085197
60,61,71,50,967587
61,62,70,50,914386
60,62,70,50,889349
61,62,70,52,887160
62,62,69,54,915778
62,62,69,52,1040119
62,61,69,50,1240606
62,62,70,50,1286888
63,63,72,50,1253335
63,64,76,50,1242705
64,64,79,50,1236524
65,65,80,52,1220330
66,65,82,54,1203950
66,64,83,55,1183221
66,64,84,55,1172993
66,64,83,57,1189212
66,65,81,57,1257579
66,64,79,57,1411885
66,66,77,57,1539319
66,66,76,59,1514882
66,66,73,60,1445039
66,67,72,61,1332528
66,66,73,60,1161889
65,67,72,57,987858
65,66,72,55,865479
65,66,72,54,803426
65,66,72,52,779222
64,66,72,50,775150
64,66,72,48,802191
64,66,72,50,922316
63,66,71,50,1134652
63,67,71,49,1198416
64,68,74,49,1182634
65,70,78,50,1191049
66,70,81,50,1215193
66,66,81,52,1206029
66,64,81,54,1182068
66,64,83,55,1149934
66,64,82,55,1128668
65,64,80,55,1139016
64,62,79,55,1185215
61,62,76,50,1326603
59,60,75,46,1475805
57,60,74,43,1464764
57,58,73,44,1435566
56,57,73,42,1386704
55,56,72,42,1297242
55,55,71,40,1191145
53,53,69,39,1106004
52,52,69,37,1073297
51,50,68,37,1070076
50,50,68,37,1095359
50,49,68,37,1144214
49,49,67,36,1237406
49,49,65,36,1372935
49,50,65,36,1527497
53,53,71,39,1613496
57,57,74,43,1559038
61,61,77,50,1437058
65,63,77,55,1315865
67,66,79,57,1230450
69,68,81,58,1177185
69,68,83,58,1150445
68,68,84,59,1148325
66,66,84,56,1176253
62,61,80,51,1300565
59,59,76,51,1448709
58,57,74,50,1434018
57,55,72,50,1417644
56,54,71,48,1375427
56,54,70,44,1290719
55,55,70,46,1180508
55,54,67,46,1084054
54,54,67,44,1032665
55,54,67,47,1016370
54,54,66,48,1014160
54,54,65,47,1031266
54,54,64,47,1081961
54,53,64,46,1174367
54,54,64,43,1311783
54,54,64,46,1460691
56,55,68,49,1526499
58,57,71,49,1492084
58,56,74,50,1464994
59,55,77,50,1462113
58,56,79,51,1445399
58,56,81,50,1420220
58,56,82,51,1420906
57,56,82,50,1482718
54,54,76,43,1635543
52,53,69,40,1799701
50,52,67,37,1848274
49,48,66,36,1862787
48,46,66,35,1808432
46,45,63,34,1690051
45,44,62,34,1569039
44,43,60,33,1500262
43,42,60,32,1502661
42,41,59,32,1542930
42,41,59,32,1605711
41,39,57,30,1721690
40,37,54,29,1962607
39,37,53,29,2288449
40,42,54,29,2357760
46,46,57,38,2152669
51,52,60,46,1852476
56,56,62,49,1613797
58,58,64,52,1441736
60,60,65,53,1340232
61,61,67,54,1263191
60,60,68,54,1230852
60,59,69,53,1268265
58,58,69,50,1384401
54,55,65,46,1653867
53,52,60,45,1913361
52,52,59,45,1959194
50,50,57,43,1934438
49,50,58,41,1844877
47,48,56,38,1683704
46,46,56,38,1531786
45,46,54,36,1451063
45,47,54,36,1438588
44,45,53,35,1461659
44,45,53,33,1509866
44,45,54,32,1603725
43,45,54,31,1803839
42,45,54,30,2016500
43,45,56,32,2127589
49,48,62,43,1951111
53,52,64,48,1710224
56,56,67,50,1537819
58,58,67,54,1387333
60,60,68,55,1289154
60,60,69,55,1211325
61,61,70,55,1163208
60,61,71,54,1169765
58,58,69,53,1256276
53,52,65,44,1524676
49,49,62,40,1849560
47,47,60,37,1952879
46,46,57,36,1993644
46,47,57,34,1948047
45,47,55,32,1812353
45,47,54,35,1662610
44,45,54,34,1594842
43,44,55,32,1602563
42,43,55,32,1629718
42,43,57,32,1670803
43,43,61,33,1749125
43,43,63,33,1938596
44,43,63,36,2178735
45,45,63,37,2081668
50,50,64,42,1940462
55,57,65,47,1688753
60,62,69,51,1473686
63,66,72,54,1315373
66,66,73,57,1216312
67,68,75,57,1155276
67,68,75,57,1127911
66,68,75,57,1129880
65,66,74,56,1181217
61,63,69,54,1364329
59,60,67,53,1604971
58,59,66,52,1636942
58,57,69,52,1623160
58,57,68,52,1534217
57,56,68,51,1365311
56,57,67,42,1188375
56,56,66,50,1079281
55,56,66,50,1046735
55,56,65,46,1045110
55,55,67,47,1067259
55,55,67,50,1127437
55,55,64,51,1281933
55,56,63,48,1501161
57,57,66,50,1526949
61,63,70,50,1410793
65,66,73,54,1287098
69,70,75,58,1218742
70,72,78,61,1175828
71,72,80,61,1153680
72,73,81,62,1131358
72,74,80,62,1122494
71,73,79,61,1131979
70,72,77,57,1174844
68,70,75,55,1349172
66,70,74,55,1533920
65,66,74,53,1519270
64,65,73,52,1469803
63,65,72,49,1366145
62,64,72,48,1207041
60,62,72,46,1041877
58,59,72,44,927141
56,59,71,39,889644
55,56,70,39,892631
53,55,68,37,927065
51,54,67,36,1013291
49,49,66,36,1221236
48,48,64,33,1528974
48,48,63,33,1658970
50,49,65,41,1627320
53,52,69,46,1540228
56,55,70,49,1452638
58,56,72,51,1358346
59,56,73,52,1281720
60,57,76,54,1230431
60,59,78,54,1202352
60,57,77,53,1213244
58,56,77,50,1285291
55,54,74,45,1501954
53,50,73,42,1746889
51,50,70,39,1788161
50,50,68,41,1806599
51,49,67,41,1783385
51,50,67,40,1694347
50,50,68,39,1572002
51,50,69,39,1468080
52,51,70,39,1403999
52,52,71,40,1366536
53,52,71,42,1349612
53,52,71,41,1354988
53,53,69,40,1409452
53,54,70,39,1502883
53,53,70,39,1626745
54,53,71,37,1736896
55,54,74,41,1779857
56,56,76,45,1765010
58,57,77,45,1720009
59,60,79,45,1661412
60,59,81,45,1619969
60,59,82,45,1607072
61,59,83,45,1616408
60,59,82,45,1638384
60,59,77,45,1719802
60,61,75,45,1758665
59,60,75,45,1698706
59,59,73,45,1633193
59,58,72,45,1542583
58,58,72,45,1422198
58,58,71,44,1279132
57,59,70,41,1154544
57,59,70,41,1078209
57,59,69,40,1035518
57,60,71,39,1017501
57,59,72,38,1023171
57,59,73,38,1065573
57,59,73,37,1152159
57,60,72,37,1288266
57,60,75,37,1447915
57,61,78,36,1543344
59,61,80,45,1551905
60,59,81,48,1533688
60,58,83,49,1536165
60,57,82,49,1529587
60,57,81,49,1516542
60,57,80,49,1534400
59,56,79,49,1588639
58,55,76,48,1710497
57,55,75,48,1812214
57,55,74,48,1807184
56,54,74,48,1764201
56,54,74,48,1662201
55,54,71,46,1504004
55,54,69,46,1346188
54,53,68,46,1226419
54,53,68,45,1175181
54,53,67,43,1156953
53,52,67,43,1174217
53,52,66,41,1235016
53,51,66,39,1382989
52,51,66,41,1582601
52,52,65,39,1665757
53,52,65,41,1673065
53,53,65,43,1660616
55,54,68,48,1621139
57,56,72,49,1534639
58,59,75,50,1437880
59,61,77,51,1359207
60,61,79,50,1309277
59,60,80,48,1307816
57,58,80,48,1373488
55,54,75,48,1605032
53,53,68,46,1871151
52,51,65,43,1920647
51,50,64,43,1905237
50,50,64,41,1845167
49,48,63,39,1704319
49,48,62,37,1558370
48,47,62,37,1480720
47,47,61,37,1460339
46,46,60,36,1472705
46,46,60,34,1515782
46,47,60,35,1606932
45,44,61,35,1790567
44,43,61,33,2031386
45,43,61,32,2138839
48,47,64,37,2090822
51,51,63,40,1897914
55,55,65,45,1684611
58,59,69,46,1497414
61,62,69,50,1360201
62,64,70,52,1266517
62,64,72,54,1213133
62,63,69,55,1209593
60,60,69,52,1285470
55,56,68,46,1520963
53,54,67,41,1809485
51,50,67,39,1888616
50,48,66,36,1904991
49,48,65,36,1861512
48,48,64,35,1741418
47,46,63,33,1604207
46,46,62,31,1528330
46,46,60,33,1513655
45,44,59,33,1542679
44,44,57,34,1586547
44,43,57,34,1678674
43,43,55,30,1869758
42,41,55,30,2109828
42,41,55,29,2219803
44,44,57,36,2189665
47,46,59,39,2049746
51,51,61,43,1867619
54,54,62,46,1692825
56,55,64,50,1546012
57,57,65,50,1433011
58,58,66,52,1363135
57,57,67,52,1358466
55,54,67,50,1448275
51,50,64,44,1719688
47,46,59,36,2066484
46,45,57,34,2164807
44,43,56,33,2126114
43,43,54,30,2176091
43,44,54,30,2084622
42,43,53,28,1964193
41,43,50,30,1899001
40,41,49,27,1908943
39,40,48,30,1949896
39,39,47,31,2017810
37,38,47,25,2132651
36,36,48,24,2323686
36,37,48,23,2462051
37,39,50,24,2573768
42,44,52,33,2478867
47,48,58,37,2305653
53,54,63,43,2002052
55,55,65,46,1740102
57,58,66,50,1553109
58,59,66,49,1422601
59,59,66,50,1342831
59,59,66,50,1321555
57,57,65,49,1395493
51,51,62,42,1640346
47,47,60,37,1976958
45,45,59,34,2091841
43,45,57,31,2156537
42,43,56,30,2177161
41,43,54,29,2113691
40,42,53,28,2024224
39,42,51,26,1981419
38,40,50,25,2000044
37,41,48,24,2049605
37,39,49,24,2115920
37,39,50,24,2224379
37,38,52,23,2394690
35,36,52,22,2591610
36,37,54,22,2624522
43,44,55,32,2546088
50,50,62,39,2345868
55,55,64,46,2004159
58,57,66,51,1723233
60,61,69,54,1504088
62,62,70,55,1361759
63,63,72,55,1280531
63,64,71,54,1253652
61,62,71,53,1300090
54,54,68,45,1496504
50,48,65,39,1774907
47,46,61,36,1861966
45,45,60,34,1925721
44,42,59,33,1964792
43,41,57,30,1936870
42,40,57,30,1873295
41,39,56,27,1826749
40,39,56,26,1814868
40,39,55,27,1834093
40,39,55,27,1866963
40,41,55,28,1908840
40,41,55,26,1996668
41,40,54,28,2105188
43,45,56,30,2238682
48,48,61,36,2289165
54,56,67,40,2111222
59,61,72,45,1886352
62,64,74,48,1679430
64,66,75,52,1520885
66,68,76,56,1411729
67,68,74,59,1341099
67,68,74,61,1305327
66,66,72,60,1306339
62,62,70,52,1401315
60,60,68,51,1507238
59,59,65,51,1478273
59,60,67,53,1456894
59,59,66,51,1424180
59,61,65,54,1346831
59,60,65,54,1226770
59,60,65,53,1102406
59,60,66,52,1019305
59,60,67,51,966078
59,59,68,51,938084
59,60,68,50,934034
59,60,68,50,963203
59,61,68,49,1029365
59,61,70,49,1161015
61,62,73,49,1310380
62,63,75,48,1387016
65,65,77,57,1376974
66,66,78,61,1349624
67,68,79,61,1321267
69,70,77,61,1264707
68,70,74,57,1202705
67,68,75,55,1159956
65,66,76,52,1137331
62,64,72,52,1198897
60,62,67,50,1343847
59,60,68,50,1367503
58,59,66,49,1365073
56,58,67,47,1333465
55,56,64,47,1251614
54,55,64,46,1152869
52,53,63,45,1079456
51,51,63,44,1064028
50,49,64,41,1082321
49,48,64,39,1121184
48,49,62,38,1188059
47,48,59,37,1292065
47,47,58,39,1430524
48,46,58,43,1581522
50,49,61,45,1689136
52,51,63,46,1714104
55,54,67,48,1670633
57,55,68,49,1561251
59,57,71,51,1443551
60,60,74,54,1339345
61,61,76,54,1270303
60,61,77,54,1247146
58,57,78,53,1303351
54,52,73,47,1506998
50,48,66,41,1788975
48,47,63,39,1863232
46,45,61,37,1892056
45,45,59,36,1874941
44,45,57,34,1792169
42,44,56,33,1702771
41,43,52,32,1660302
40,41,51,31,1679436
39,40,50,30,1729792
39,39,48,31,1803315
38,38,49,30,1909501
37,36,49,30,2090304
37,36,48,29,2306127
38,39,49,29,2440794
44,45,54,37,2371091
51,52,59,41,2064904
56,57,63,51,1776235
59,59,67,55,1557440
62,62,68,58,1401239
63,63,70,58,1284857
64,64,70,56,1211089
63,64,69,53,1189115
62,63,68,51,1233007
56,57,64,48,1420283
51,52,60,43,1731037
49,48,58,40,1816723
47,46,55,38,1845879
46,45,56,39,1828143
45,45,56,33,1747388
43,43,52,36,1650633
43,43,55,35,1602059
42,42,57,34,1617353
42,42,58,32,1651879
42,42,59,33,1698321
42,43,58,34,1763572
43,43,60,36,1885726
44,44,59,37,2021376
45,45,59,37,2075049
50,51,62,43,1994017
55,56,63,42,1833702
61,62,68,52,1633864
65,66,71,57,1440352
67,67,72,61,1305999
68,68,73,62,1213287
68,69,74,65,1162617
68,69,73,64,1147969
67,67,70,64,1188223
64,64,70,61,1346932
63,63,70,59,1546349
62,63,68,56,1532914
61,62,69,56,1475959
61,62,68,55,1373516
61,62,66,54,1226547
60,62,66,54,1075755
60,62,66,50,956139
60,61,67,50,894201
60,62,68,49,863286
60,62,68,48,856914
59,61,68,47,883465
59,61,69,46,976454
57,59,70,46,1123390
57,59,70,45,1222613
59,59,73,45,1264104
62,61,77,44,1268984
64,64,78,55,1256365
66,66,76,59,1224961
68,67,78,61,1187075
69,68,77,63,1154864
68,68,77,63,1130381
68,67,76,62,1124810
66,66,74,60,1153409
61,61,70,54,1285157
57,57,67,48,1520241
55,54,65,45,1551024
52,52,64,43,1538709
50,50,62,42,1497879
49,50,60,41,1415241
49,48,64,41,1313181
47,48,57,39,1251478
45,46,57,37,1248244
45,45,56,37,1275100
44,44,55,36,1324778
44,44,55,36,1407361
43,44,54,37,1560636
43,45,53,35,1759786
43,45,55,35,1900509
49,48,62,44,1910137
55,55,68,45,1720226
61,61,71,57,1512782
64,64,74,60,1351454
66,66,76,61,1242312
68,68,77,61,1171263
69,69,78,63,1132287
69,69,79,63,1122360
67,66,78,61,1146973
61,61,74,54,1264223
57,55,70,48,1456046
55,55,68,45,1485108
54,54,66,46,1483721
53,52,65,46,1457451
53,54,64,44,1384916
52,52,63,44,1288068
52,52,63,45,1210933
53,53,63,45,1174485
52,52,63,44,1165192
53,52,64,46,1165631
53,53,64,48,1175141
54,54,64,47,1206485
55,55,64,46,1264674
56,55,67,46,1349434
59,61,69,46,1424885
63,64,70,44,1426965
67,70,74,55,1361443
71,73,77,58,1293114
73,74,79,61,1254616
74,75,81,63,1230181
74,75,79,64,1223680
74,75,80,65,1229744
72,72,77,65,1250980
68,69,73,63,1328950
65,65,71,61,1478396
64,64,70,60,1409813
62,63,68,57,1309493
61,62,67,57,1217706
61,61,67,55,1127940
60,61,67,55,1047116
60,60,68,55,
60,60,68,54,
60,60,67,54,
59,60,68,52,
59,61,68,51,
59,61,68,53,
59,60,68,52,
60,60,69,52,
62,62,71,51,
65,65,72,58,
68,69,77,61,
